timestamp,USD,hashrate,activeAccounts
2017-02-10T00:00:00Z,6.90732011,42.57778482,13.39744641
2017-02-11T00:00:00Z,6.925016278,42.51775279,13.35179432
2017-02-12T00:00:00Z,6.91540052,42.52181071,13.2505578
2017-02-13T00:00:00Z,6.910026991,42.68429379,13.41426105
2017-02-14T00:00:00Z,6.920731334,42.70959375,13.4229523
2017-02-15T00:00:00Z,6.921381243,42.53656315,13.35495654
2017-02-16T00:00:00Z,6.942723157,42.57021704,13.41609959
2017-02-17T00:00:00Z,6.960852664,42.60047763,13.45258038
2017-02-18T00:00:00Z,6.96786261,42.62477573,13.44358709
2017-02-19T00:00:00Z,6.963427634,42.52354868,13.30004921
2017-02-20T00:00:00Z,6.990504761,42.62695679,13.39645856
2017-02-21T00:00:00Z,7.027189338,42.54965808,13.37795553
2017-02-22T00:00:00Z,7.029840516,42.56236945,13.36062251
2017-02-23T00:00:00Z,7.070598506,42.63148366,13.45970666
2017-02-24T00:00:00Z,7.077530924,42.70799803,13.54999172
